Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade,Prerequisite_2_grade,Prerequisite_3_grade,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
PG,Australian Catholic University,Perth,Graduate Certificate in Architectural Conservation,Computer Science & Information Technology,,,AUD,year,1,year,no,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/graduate-certificate-in-architectural-conservation,English,A,"This course is delivered by qualified and experienced conservation practitioners. If you are interested in entering or already working in architectural conservation, this course provides you with the opportunity to develop your knowledge and skills in this area.",Architect / Conservation Officer / Landscape Architect / Urban Designer,Australia,yes,yes,no,yes,no,
PG,Australian Catholic University,Perth,Graduate Diploma in Heritage Studies,Humanities and Social Science,,,AUD,year,1,year,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/graduate-diploma-in-heritage-studies,English,A,"The Graduate Diploma in Heritage Studies provides an overview of professional heritage practice and focuses on the classroom-based coursework section of the Master of Heritage Studies. This course aims to meet your training needs, in working with, caring for and sharing heritage.",Academic / Anthropologist / Archaeologist / Archivist,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Science Communication,Mass Communication & Media,,,AUD,year,2,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-science-communication,English,A,"Being able to transform scientific information into accessible, understandable knowledge for the public is the key business of a science communicator. Science communicators combine skills in written and verbal communication with their scientific knowledge. ",Health Promotion Officer,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Strategic Communication,Business & Commerce & Finance & Accounting,,,AUD,year,2,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-strategic-communication,English,A,Develop expertise in designing and managing communication strategies and projects across a range of media platforms and professional contexts.  ,Advertising Professional / Advertising and Public Relations Manager / Chief Information Officer / Journalist,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of International Relations,Humanities and Social Science,,,AUD,year,2,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-international-relations,English,A,"This professionallyoriented course offers you the opportunity to gain deep expertise ininternational relations, with particular focus on our dynamic Indo-Pacific and Indian Ocean regions. It prepares you for a rewarding career in foreign affairs and diplomacy, government, international and non-governmental organisations, the media and education. ",Journalist / Foreign Affairs and Trade Officer / Intelligence Analyst / Parliamentarian,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of International Commercial Law,Law,,,AUD,year,1,year,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-international-commercial-law,English,A,"This course is suitable for those seeking opportunities where business and law meet, and is applicable to current law practitioners and those in other fields.",Academic / Business Administration Manager / Chief Executive / Corporate General Manager,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Commercial and Resources Law,Tourism and Hotel Management,,,AUD,year,1,year,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-commercial-and-resources-law,English,A,This course prepares both legal and non-legal professionals with the knowledge and skills needed for a future in the rapidly expanding resources sector.,"Management Consultant / Contract, Program and Project Administrators / Corporate General Manager / Environmental Consultant",Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Graduate Certificate in Asian Studies,Humanities and Social Science,,,AUD,year,1,year,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/graduate-certificate-in-asian-studies,English,A,"This course will give you the skills and knowledge crucial to understanding and engaging with the Asian region. With flexible study options, including part-time and evening courses, you can enhance your career prospects by developing an in-depth understanding of the region, with the option of specialising in politics or business.",Teacher of English to Speakers of Other Languages / Business Administration Manager / Corporate General Manager / Corporate Services Manager,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Graduate Diploma in Urban Design,"Architecture, Building & Planning",,,AUD,year,1,year,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/graduate-diploma-in-urban-design,English,A,Gain a comprehensive overview of the theoretical and practical aspects of urban design.,Urban Designer,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Graduate Certificate in Sleep Science,Medical and Nursing,,,AUD,year,1,year,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/graduate-certificate-in-sleep-science,English,A,"The Graduate Certificate in Sleep Science provides you with core competencies to be a sleep technologist including an understanding of the history of sleep, its fundamental physiology and neurobiology, and the various technologies that sleep is monitored and interpreted.",Laboratory Manager,Australia,yes,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Engineering in Oil and Gas,Engineering,,,AUD,year,1,year,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-engineering-in-oil-and-gas,English,A,"You’ll acquire a comprehensive skill set that will prepare you for employment or promotion across the oil and gas industry. Designed in collaboration with UWA’s industry partners, the course is synchronised with global energy trends, with a focus on natural gas extraction and liquefied natural gas (LNG) production. The course delivers both technical fundamentals, alongside experience with industry-leading engineering software (including Eclipse/Petrel, OLGA, Multiflash, and HYSYS).",Chemical Engineer / Engineer,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Graduate Certificate in Health Leadership and Management,English,,,AUD,year,1,year,no,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/graduate-certificate-in-health-leadership-and-management,English,A,,Health Researcher / Medical Administrator / Program or Project Manager,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Business Administration (MBA) Intensive,Business & Commerce & Finance & Accounting,,,AUD,year,18,months,yes,no,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-business-administration-intensive,English,A,"In this accelerated program, our cohort-based MBA Intensive offers an accelerated course of study that will enhance your career prospects anywhere in the world. The strong leadership focus is tailor-made for the next generation of leaders and influencers.",Accountant / Advertising Professional / Advertising and Public Relations Manager / Analyst,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Graduate Certificate in Population Health Studies,English,,,AUD,year,1,year,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/graduate-certificate-in-population-health-studies,English,A,This certificate course allows you maximum flexibility to tailor your studies in population health to meet your personal or professional interests and requirements.,Health Promotion Officer / Policy Analyst / Program or Project Manager / Research Officer,Australia,yes,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Heritage Studies,Humanities and Social Science,,,AUD,year,2,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-heritage-studies,English,A,"Meet your research needs and increase your professional experience of heritage studies. Specialist heritage expertise is required by government, the business sector, community agencies, international organisations, museums, heritage agencies and national and provincial parks. Areas of specialisation include Indigenous or international heritage. Drawing on Australia's leadership and experience in developing socially engaged and responsible heritage practice, this postgraduate course covers all types of heritage and offers training in working with, caring for and sharing heritage. You will increase your knowledge in legislation, management, conservation, tourism, development, stewardship, sustainability, ethics and commodification.",Academic / Anthropologist / Archaeologist / Archivist,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Graduate Diploma in Dental Public & Primary Health,English,,,AUD,year,1,year,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/graduate-diploma-in-dental-public--primary-health,English,A,"This graduate diploma is designed to be an appropriate broad-based course of study for a person who wishes to advance their knowledge of, but does not intend to pursue a career in, dental public and primary health.",Social Policy Officer / Policy and Planning Manager / Dentist,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Urban and Regional Planning,"Architecture, Building & Planning",,,AUD,year,1.5,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-urban-and-regional-planning,English,A,"Become a critical thinker with rigorous skills in the pragmatic and theoretical art of landscape design and manipulation with a Master of Urban and Regional Planning. Learn from leaders in their fields with this course, which is accredited by Planning Institute Australia (PIA). ",Policy Analyst / Policy and Planning Manager / Urban and Regional Planners,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Geographic Information Science,Humanities and Social Science,,,AUD,year,2,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-geographic-information-science,English,A,"Everything on the Earth exists in some place and time. Location is an important part of understanding the nature of a phenomenon and its relationships with other aspects of a system. The Master of Geographic Information Science provides a grounding in both theory and practice. You will be competent in advanced Geographic Information Systems (GIS) techniques, spatial problem solving, and implementation and management of GIS projects.  ",Agricultural Consultant / Agricultural Scientist / Analyst / Anthropologist,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Industrial and Organisational Psychology,Engineering,,,AUD,year,2,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-industrial-and-organisational-psychology,English,A,"Industrial and organisational psychology is a specialist area that applies psychological knowledge and skills to workplaces with the aim of improving organisational effectiveness and the quality of work life. Upon completion of this course, you will gain specialised, highly developed skills in assessment, treatment and intervention, and research, required for accreditation and registration.",Workplace Relations Adviser / Psychologist / Human Resource Professional / Market Research Analyst,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Information Technology (IT),Computer Science & Information Technology,,,AUD,year,1.5,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-information-technology,English,A,"This course provides its graduates with the necessary knowledge and skills to explain and apply appropriate information technology (IT) methodologies to help an individual or organisation achieve its goals and objectives. You'll also learn to appreciate the scientific foundations on which IT is built, and to anticipate the changing direction of IT and evaluate and communicate the effectiveness of new technologies.",Analyst / Computer Network Professional / Developer Programmer / Management Consultant,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Public Health with Specialisation,English,,,AUD,year,2,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-public-health-specialisation,English,A,"The Master of Public Health with Specialisation offers the chance to specialise in Public Health Foundations, Applied Public Health or Public Health Methodology.",Policy Analyst / Program or Project Manager / Research Officer / Health Promotion Officer,Australia,yes,yes,no,yes,no,
PG,Australian Catholic University,Perth,Graduate Certificate in International Relations,Humanities and Social Science,,,AUD,year,6,months,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/graduate-certificate-in-international-relations,English,A,A professionally oriented course for graduates and practitioners seeking expertise in international relations.,Foreign Affairs and Trade Officer / Journalist / Parliamentarian / Policy Analyst,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Data Science,Computer Science & Information Technology,,,AUD,year,1.5,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-data-science,English,A,"A rapidly expanding field that shows no sign of slowing. Big data and analytics now drive and inform strategic decision making and innovation whether it is in relation to engineering, finance, health or other professional areas. The challenge for organisations around the world is how to harness ever increasing volumes of data as an asset. ",Analyst / Intelligence Analyst / Management Consultant / Managing Director,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Graduate Diploma in International Law,Law,,,AUD,year,6,months,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/graduate-diploma-in-international-law,English,A,Develop your understanding of international law and how international institutions work.,Academic / Chief Executive / Lawyer / Foreign Affairs and Trade Officer,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Graduate Diploma in International Commercial Law,Law,,,AUD,year,6,months,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/graduate-diploma-in-international-commercial-law,English,A,"In a globalised and internationalised world, organisations and individuals can no longer afford to view commerce within the confines of one jurisdiction and market. This course equips you with a broad understand of both commerce and law.",Academic / Business Administration Manager / Chief Executive / Corporate General Manager,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Biological Science,Medical and Nursing,,,AUD,year,1.5,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-biological-science,English,A,"The Master of Biological Science will give you an understanding of the molecular evolution, structure, physiology, reproduction, behaviour and ecology of organisms, and the skills to apply this knowledge to the management of natural systems and the species they support.",Biologist / Botanist / Conservation Officer / Marine Biologist,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Hydrogeology,Science and Health Science,,,AUD,year,2,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-hydrogeology,English,A,"Hydrogeological systems are complex and their dynamics are controlled by a variety of physical, chemical and biological processes. Hydrogeologists aim to understand these processes and how best to utilise groundwater resources both now and for future generations. Hydrogeologists are also critical in the mining, construction and other industries to ensure anthropogenic impacts are minimised and safe working conditions are provided.",Environmental Consultant / Environmental Manager,Australia,no,yes,no,yes,no,
PG,Australian Catholic University,Perth,Master of Agricultural Economics,Agriculture,,,AUD,year,2,years,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/master-of-agricultural-economics,English,A,"Are you looking for professional masters training in agricultural or applied economics that is well rounded, rigorous, and of immediate relevance to your career? From 2018 UWA is offering a new Master in Agricultural Economics degree. The degree offers technical and applied training across areas that are immediately relevant to careers in consulting, many industry sectors, and government and non-governmental organisations.",Agricultural Consultant / Agricultural Scientist / Economist / Policy Analyst,Australia,yes,yes,no,yes,no,
PG,Australian Catholic University,Perth,Graduate Certificate in Forensic Anthropology,Humanities and Social Science,,,AUD,year,6,months,yes,yes,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/graduate-certificate-in-forensic-anthropology,English,A,This course will acquaint you with current developments in forensic sciences of direct relevance to the application to forensic anthropology. ,Anatomist or Physiologist / Anthropologist,Australia,no,yes,no,yes,no,
DPG,Australian Catholic University,Perth,Doctor of Optometry,Science and Health Science,,,AUD,year,3,years,yes,no,IELTS,,,6.5,,,https://www.uwa.edu.au/study/courses/doctor-of-optometry,English,A,"The Doctor of Optometry (DOpt) is an exciting new postgraduate course designed to meet the growing demand for eyecare in Australia. This course prepares you with the professional attributes and skills required for professional practice, so you can deliver safe and responsive person-centred care. Theory and problem-based learning will direct you through the program. The Doctor of Optometry will see you regularly apply your theoretical knowledge in real-world situations, with an emphasis on clinical practice in metro, rural and remote regions of WA, eyecare research and integration into public and private eyecare pathways. Your hands-on and industry supported degree has strong employment and salary prospects.
 ",Anatomist or Physiologist / Anthropologist,Australia,no,yes,no,yes,no,
